year,paper,authors,ratings,decisions,institution,csranking,categories,authors_citations,authors_publications,authors_hindex,arxiv
2020,Multi-Task Learning via Scale Aware Feature Pyramid Networks and Effective Joint Head,Feng Ni,3.0,Reject,Peking University,22,2,28,19,4,False
2020,BANANAS: Bayesian Optimization with Neural Networks for Neural Architecture Search,Colin White;Willie Neiswanger;Yash Savani,3.0,Reject,Carnegie Mellon University;Carnegie Mellon University;,1;1;-1,11,610;589;11,250;35;7,13;10;1,False
2020,Isolating Latent Structure with Cross-population Variational Autoencoders,Joe Davison;Kristen A. Severson;Soumya Ghosh,4.0,Reject,Harvard University;International Business Machines;International Business Machines,39;-1;-1,5,25;2;505,4;4;25,2;1;8,False
2020,Stabilizing Off-Policy Reinforcement Learning with Conservative Policy Gradients,Chen Tessler;Nadav Merlis;Shie Mannor,2.3333333333333335,Reject,Technion;Technion;Technion,26;26;26,0,255;51;11682,10;7;418,5;3;50,False
2020,When Covariate-shifted Data Augmentation Increases Test Error And How to Fix It,Sang Michael Xie*;Aditi Raghunathan*;Fanny Yang;John C. Duchi;Percy Liang,4.0,Reject,Stanford University;Stanford University;Stanford University;Stanford University;Stanford University,4;4;4;4;4,4;1,743;658;234;13365;12798,8;19;17;162;145,7;8;9;42;48,False
2020,Learning robust visual representations using data augmentation invariance,Alex Hernandez-Garcia;Peter König;Tim C. Kietzmann,4.0,Reject,University of Osnabrück;University of Osnabrück;Radboud University Nijmegen,323;323;390,0,87;780;850,15;135;47,5;18;14,True
2020,Learning to Generate Grounded Visual Captions without Localization Supervision,Chih-Yao Ma;Yannis Kalantidis;Ghassan AlRegib;Peter Vajda;Marcus Rohrbach;Zsolt Kira,5.0,Reject,Georgia Institute of Technology;National Technical University of Athens;Facebook;Georgia Institute of Technology;Facebook;Georgia Institute of Technology,13;323;-1;13;-1;13,3,273;2660;2201;0;11691;1181,14;42;259;4;90;69,7;18;24;0;45;16,True
2020,On Empirical Comparisons of Optimizers for Deep Learning,Dami Choi;Christopher J. Shallue;Zachary Nado;Jaehoon Lee;Chris J. Maddison;George E. Dahl,4.333333333333333,Reject,"Department of Computer Science, University of Toronto;Google;Google;Google;Google;Google",18;-1;-1;-1;-1;-1,0,169;301;134;612;8526;18394,6;12;10;55;31;45,3;6;5;8;15;27,False
2020,LEARNING DIFFICULT PERCEPTUAL TASKS WITH HODGKIN-HUXLEY NETWORKS,Alan Lockett;Ankit Patel;Paul Pfaffinger,4.0,Reject,;Baylor College of Medicine;Baylor College of Medicine,-1;-1;-1,2,65;354;1783,17;17;67,4;3;24,False
2020,Adversarial Robustness Against the Union of Multiple Perturbation Models,Pratyush Maini;Eric Wong;Zico Kolter,3.3333333333333335,Reject,Indian Institute of Technology Delhi;Carnegie Mellon University;Carnegie Mellon University,118;1;1,4;8,9;535;7776,2;50;107,1;11;35,True
2020,LightPAFF: A Two-Stage Distillation Framework for Pre-training and Fine-tuning,Kaitao Song;Hao Sun;Xu Tan;Tao Qin;Jianfeng Lu;Hongzhi Liu;Tie-Yan Liu,5.0,Reject,Hong Kong University of Science and Technology;Peking University;Microsoft;Microsoft;Hong Kong University of Science and Technology;Peking University;Microsoft,39;22;-1;-1;39;22;-1,3,175;167;9;15;824;0;13552,8;98;28;15;106;5;369,4;6;2;2;16;0;51,False
2020,LocalGAN: Modeling Local Distributions for Adversarial Response Generation,Zhen Xu;Baoxun Wang;Huan Zhang;Kexin Qiu;Deyuan Zhang;Chengjie Sun,2.3333333333333335,Reject,Harbin Institute of Technology;;Peking University;Columbia University;Tsinghua University;Harbin Institute of Technology,172;-1;22;15;8;172,5;4,61;500;249;625;3;1281,86;35;100;19;9;92,5;11;6;13;1;17,False
2020,Partial Simulation for Imitation Learning,Nir Baram;Shie Mannor,3.3333333333333335,Reject,Technion;Technion,26;26,0,348;11682,24;418,9;50,False
2020,Progressive Upsampling Audio Synthesis via Effective Adversarial Training,Youngwoo Cho;Minwook Chang;Gerard Jounghyun Kim;Jaegul Choo,3.3333333333333335,Reject,Korea University;;Korea University;Korea University,323;-1;323;323,5,12;0;10;2415,14;3;4;124,2;0;2;22,False
2020,A Quality-Diversity Controllable GAN for Text Generation,Xingyu Lou;Kaihe Xu;Zhongliang Li;Tian Xia;Shaojun Wang;Jing Xiao,1.6666666666666667,Reject,Pingan (Shenzhen) Technology;;Google;;Wright State University;,-1;-1;-1;-1;481;-1,3;4;5,1;185;110;417;46;117,3;11;37;71;15;90,1;5;7;9;3;3,False
2020,Unsupervised-Learning of time-varying features,Henrik Høeg;Matthias Brix;Oswin Krause,1.6666666666666667,Reject,University of Copenhagen;University of Copenhagen;University of Copenhagen,100;100;100,5,1;0;98,2;1;21,1;0;6,False
2020,Improving Visual Relation Detection using Depth Maps,Sahand Sharifzadeh;Sina Moayed Baharlou;Max Berrendorf;Rajat Koner;Volker Tresp,4.0,Reject,Institut für Informatik;;Institut für Informatik;Institut für Informatik;Siemens Corporate Research,-1;-1;-1;-1;-1,0,32;13;9;-1;8302,9;3;13;-1;287,2;2;2;-1;45,True
2020,DeepAGREL: Biologically plausible deep learning via direct reinforcement,Isabella Pozzi;Sander M. Bohte;Pieter R. Roelfsema,4.333333333333333,Reject,Centrum voor Wiskunde en Informatica;Centrum voor Wiskunde en Informatica;,-1;-1;-1,0,10;2;10386,6;4;303,2;1;50,False
2020,Learn Interpretable Word Embeddings Efficiently with von Mises-Fisher Distribution,Minghong Yao;Liansheng Zhuang;Houqiang Li;Jian Yang;Shafei Wang,3.3333333333333335,Reject,University of Science and Technology of China;University of Science and Technology of China;University of Science and Technology of China;163;163,481;481;481;-1;-1,3;1,12;571;6175;744;153,6;36;386;128;34,2;11;39;6;8,False
2020,Mirror Descent View For Neural Network Quantization,Thalaiyasingam Ajanthan;Kartik Gupta;Philip H. S. Torr;Richard Hartley;Puneet K. Dokania,5.0,Reject,Australian National University;Australian National University;University of Oxford;Australian National University;University of Oxford,108;108;50;108;50,0,333;41;28788;395;45,25;19;356;71;9,7;4;84;11;4,False
2020,Topological Autoencoders,Michael Moor;Max Horn;Bastian Rieck;Karsten Borgwardt,5.666666666666667,Reject,Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology,10;10;10;10,0,47;60;231;12602,11;10;39;170,4;5;9;41,True
2020,Utilizing Edge Features in Graph Neural Networks via Variational Information Maximization,Pengfei Chen;Weiwen Liu;Chang-Yu Hsieh;Guangyong Chen;Pheng Ann Heng,5.0,Reject,The Chinese University of Hong Kong;The Chinese University of Hong Kong;Tencent AI Lab;Tencent AI Lab;The Chinese University of Hong Kong,59;59;-1;-1;59,10,1848;340;44;407;72,153;48;22;40;27,21;7;4;7;5,True
2020,Redundancy-Free Computation Graphs for Graph Neural Networks,Zhihao Jia;Sina Lin;Rex Ying;Jiaxuan You;Jure Leskovec;Alex Aiken.,5.0,Reject,Stanford University;Microsoft;Stanford University;Stanford University;Stanford University;Stanford University,4;-1;4;4;4;4,10,771;40;1921;954;48502;2054,70;8;22;15;302;105,15;3;12;9;93;16,True
2020,Long History Short-Term Memory for Long-Term Video Prediction,Wonmin Byeon;Jan Kautz,3.0,Reject,NVIDIA;NVIDIA,-1;-1,4,631;14134,26;302,8;58,False
2020,How the Softmax Activation Hinders the Detection of Adversarial and Out-of-Distribution Examples in Neural Networks,Jonathan Aigrain;Marcin Detyniecki,1.6666666666666667,Reject,AXA;AXA,-1;-1,4,130;58,11;14,4;5,False
2020,Solving Packing Problems by Conditional Query Learning,Dongda Li;Changwei Ren;Zhaoquan Gu;Yuexuan Wang;Francis Lau,3.3333333333333335,Reject,Tsinghua University;Zhejiang University;Tsinghua University;Zhejiang University;The University of Hong Kong,8;56;8;56;92,0,1;19;326;1075;616,3;15;78;117;112,1;2;9;16;9,False
2020,Context Based Machine Translation With Recurrent Neural Network For English-Amharic Translation ,Yeabsira Asefa Ashengo;Rosa Tsegaye Aga;Surafel Lemma Abebe,1.0,Reject,Addis Ababa Institute of Technology;;Addis Ababa Institute of Technology,-1;-1;-1,3,0;8;345,1;9;23,0;2;10,False
2020,"Long-term planning, short-term adjustments",Hamed Khorasgani;Chi Zhang;Chetan Gupta;Susumu Serita,4.0,Reject,Hitachi America Ltd.;Hitachi America Ltd.;Hitachi America Ltd.;Computational Life Science Cluster,-1;-1;-1;-1,0,4;5;772;19,4;11;79;9,2;1;15;3,False
2020,Boosting Network: Learn by Growing Filters and Layers via SplitLBI,Zuyuan Zhong;Chen Liu;Yanwei Fu;Yuan Yao,4.0,Reject,Fudan University;Fudan University;Fudan University;The Hong Kong University of Science and Technology,79;79;79;39,2,0;93;88;91,1;43;22;34,0;5;5;5,False
2020,MULTI-STAGE INFLUENCE FUNCTION,Hongge Chen;Si Si;Yang Li;Ciprian Chelba;Sanjiv Kumar;Duane Boning;Cho-Jui Hsieh,5.0,Reject,"Massachusetts Institute of Technology;Google;Google;Google;Google;Massachusetts Institute of Technology;University of California, Los Angeles",2;-1;-1;-1;-1;2;20,3;2,519;299;360;3000;941;2898;12827,41;10;135;99;142;284;168,9;2;5;27;13;27;41,False
2020,$\ell_1$ Adversarial Robustness Certificates: a Randomized Smoothing Approach,Jiaye Teng;Guang-He Lee;Yang Yuan,4.0,Reject,Shanghai University of Finance and Economics;Massachusetts Institute of Technology;Tsinghua University,266;2;8,0,4;103;248,2;18;28,1;6;5,False
2020,Scaling Up Neural Architecture Search with Big Single-Stage Models,Jiahui Yu;Pengchong Jin;Hanxiao Liu;Gabriel Bender;Pieter-Jan Kindermans;Mingxing Tan;Thomas Huang;Xiaodan Song;Quoc Le,4.0,Reject,"University of Illinois, Urbana Champaign;Google;Google;Google;Google;Google;University of Illinois, Urbana Champaign;Google;Google",3;-1;-1;-1;-1;-1;3;-1;-1,0,90;131;2015;461;65;95;69381;3824;48901,23;11;35;25;7;13;1499;48;193,5;6;12;7;4;4;120;17;81,False
2020,CONTRIBUTION OF INTERNAL REFLECTION IN LANGUAGE EMERGENCE WITH AN UNDER-RESTRICTED SITUATION,Kense Todo;Masayuki Yamamura,3.0,Reject,Tokyo Institute of Technology;Tokyo Institute of Technology,172;172,0,0;918,1;106,0;13,False
2020,MIM: Mutual Information Machine,Micha Livne;Kevin Swersky;David J. Fleet,2.6666666666666665,Reject,"Department of Computer Science, University of Toronto;Google;Department of Computer Science, University of Toronto",18;-1;18,5,82;5797;17701,10;52;218,3;23;58,False
2020,Variable Complexity in the Univariate and Multivariate Structural Causal Model,Tomer Galanti;Ofir Nabati;Lior Wolf,5.0,Reject,Tel Aviv University;Tel Aviv University;Facebook,35;35;-1,0,72;7;458,19;3;73,5;1;11,False
2020,Copy That! Editing Sequences by Copying Spans,Sheena Panthaplackel;Miltiadis Allamanis;Marc Brockschmidt,5.0,Reject,"University of Texas, Austin;Microsoft;Microsoft",22;-1;-1,3,1;1959;2529,3;42;61,1;18;22,False
2020,OmniNet: A unified architecture for multi-modal multi-task learning,Subhojeet Pramanik;Priyanka Agrawal;Aman Hussain,3.3333333333333335,Reject,International Business Machines;;Amanhussain,-1;-1;-1,3;8,13;34;35,5;21;11,2;3;3,True
2020,QGAN: Quantize Generative Adversarial Networks to Extreme low-bits,Peiqi Wang;Yu Ji;Xinfeng Xie;Yongqiang Lyu;Dongsheng Wang;Yuan Xie,4.0,Reject,SenseTime Group Limited;Tsinghua University;UC Santa Barbara;Tsinghua University;Tsinghua University;UC Santa Barbara,-1;8;38;8;8;38,5;4,77;6;62;485;121;125,18;10;16;76;18;40,5;1;5;13;6;4,False
2020,Imagine That! Leveraging Emergent Affordances for Tool Synthesis in Reaching Tasks,Yizhe Wu;Sudhanshu Kasewa;Oliver Groth;Sasha Salter;Li Sun;Oiwi Parker Jones;Ingmar Posner,2.3333333333333335,Reject,University of Oxford;University of Oxford;University of Oxford;University of Oxford;University of Oxford;University of Oxford;University of Oxford,50;50;50;50;50;50;50,5,123;94;1677;26;67;418;2530,32;5;13;13;47;17;102,5;2;4;2;4;4;28,False
2020,Enhancing Attention with Explicit Phrasal Alignments,Xuan-Phi Nguyen;Shafiq Joty;Thanh-Tung Nguyen,5.666666666666667,Reject,National Taiwan University;SalesForce.com;National Taiwan University,86;-1;86,3,5;2015;10,6;131;6,2;24;1,False
2020,A GOODNESS OF FIT MEASURE FOR GENERATIVE NETWORKS,Lorenzo Luzi;Randall Balestriero;Richard Baraniuk,2.3333333333333335,Reject,Rice University;Rice University;Rice University,84;84;84,5;4,41;115;30222,16;38;661,3;5;84,False
2020,Learning Neural Causal Models from Unknown Interventions,Nan Rosemary Ke;Olexa Bilaniuk;Anirudh Goyal;Stephan Bauer;Hugol Larochelle;Chris Pal;Yoshua Bengio,5.666666666666667,Reject,Polytechnique Montreal;University of Montreal;University of Montreal;;Google;Ecole Polytechnique de Montreal;University of Montreal,390;128;128;-1;-1;390;128,6;10,760;281;1137;1301;25332;777;208566,32;14;46;45;124;58;807,13;7;12;15;44;10;147,True
2020,SLM Lab: A Comprehensive Benchmark and Modular Software Framework for Reproducible Deep Reinforcement Learning,Wah Loon Keng;Laura Graesser;Milan Cvitkovic,4.666666666666667,Reject,;;California Institute of Technology,-1;-1;143,0,2;22;45,1;8;11,1;2;4,False
2020,A⋆MCTS: SEARCH WITH THEORETICAL GUARANTEE USING POLICY AND VALUE FUNCTIONS,Xian Wu;Yuandong Tian;Lexing Ying,3.3333333333333335,Reject,Stanford University;Facebook;Stanford University,4;-1;4,0,49;2498;9,83;85;18,4;25;2,False
2020,Faster Neural Network Training with Data Echoing,Dami Choi;Alexandre Passos;Christopher J. Shallue;George E. Dahl,4.0,Reject,"Department of Computer Science, University of Toronto;Google;Google;Google",18;-1;-1;-1,1,169;87;301;18394,6;74;12;45,3;5;6;27,True
2020,Sparse Weight Activation Training,Md Aamir Raihan;Tor M. Aamodt,4.0,Reject,University of British Columbia;University of British Columbia,35;35,10,12;4162,3;87,2;23,False
2020,BOOSTING ENCODER-DECODER CNN FOR INVERSE PROBLEMS,Eunju Cha;Jaeduck Jang;Junho Lee;Eunha Lee;Jong Chul Ye,3.3333333333333335,Reject,Korea Advanced Institute of Science and Technology;Samsung;Samsung;Samsung;Korea Advanced Institute of Science and Technology,481;-1;-1;-1;481,0,202;46;85;227;6369,24;5;23;45;331,6;2;4;8;41,False
2020,Unsupervised Spatiotemporal Data Inpainting,Yuan Yin;Arthur Pajot;Emmanuel de Bézenac;Patrick Gallinari,4.0,Reject,LIP6;LIP6;LIP6;LIP6,-1;-1;-1;-1,5;4,141;86;90;75,78;9;9;24,6;3;3;5,False
2020,Deep geometric matrix completion:  Are we doing it right?,Amit Boyarski;Sanketh Vedula;Alex Bronstein,4.0,Reject,Technion;Technion;Technion,26;26;26,10,52;73;100,5;11;29,3;6;7,False
2020,Predictive Coding for Boosting Deep Reinforcement Learning with Sparse Rewards,Xingyu Lu;Pieter Abbeel;Stas Tiomkin,3.0,Reject,University of California Berkeley;University of California Berkeley;University of California Berkeley,5;5;5,0,37;37294;78,21;438;14,4;94;4,False
2020,Improved Structural Discovery and Representation Learning of Multi-Agent Data,Jennifer Hobbs;Matthew Holbrook;Nathan Frank;Long Sha;Patrick Lucey,3.3333333333333335,Reject,Stats Perform;Stats Perform;Stats Perform;Stats Perform;Stats Perform,-1;-1;-1;-1;-1,0,66;24;83;318;4232,25;19;15;32;104,3;3;2;10;27,False
2020,Laplacian Denoising Autoencoder,Jianbo Jiao;Linchao Bao;Yunchao Wei;Shengfeng He;Honghui Shi;Rynson Lau;Thomas Huang,5.0,Reject,"University of Oxford;Tencent AI Lab;University of Technology Sydney;South China University of Technology;University of Oregon;City University of Hong Kong;University of Illinois, Urbana Champaign",50;-1;108;481;205;92;3,0,320;793;3490;1135;1101;107;1088,31;27;104;61;46;14;33,9;13;29;14;13;2;4,False
2020,A Boolean Task Algebra for Reinforcement Learning,Geraud Nangue Tasse;Steven James;Benjamin Rosman,4.666666666666667,Reject,University of the Witwatersrand;University of the Witwatersrand;CSIR,481;481;233,1,1;206;454,1;62;78,1;6;12,False
2020,"On Iterative Neural Network Pruning, Reinitialization, and the Similarity of Masks",Michela Paganini;Jessica Forde,2.3333333333333335,Reject,Facebook;Columbia University,-1;15,0,3735;78,231;12,33;3,False
2020,Semantics Preserving Adversarial Attacks,Ousmane Amadou Dia;Elnaz Barshan;Reza Babanezhad,4.333333333333333,Reject,Element AI;Element AI;Samsung,-1;-1;-1,5;4,5;202;218,8;13;15,1;5;5,True
2020,Unified recurrent network for many feature types,Alexander Stec;Diego Klabjan;Jean Utke,1.0,Reject,Northwestern University;Northwestern University;Allstate,44;44;-1,0,12;2780;1067,7;219;67,1;27;14,False
2020,How noise affects the Hessian spectrum in overparameterized neural networks,Mingwei Wei;David Schwab,5.0,Reject,Northwestern University;The City College of New York,44;205,8,135;37,14;30,7;2,True
2020,Symmetric-APL Activations: Training Insights and Robustness to Adversarial Attacks,Mohammadamin Tavakoli;Forest Agostinelli;Pierre Baldi,3.3333333333333335,Reject,"University of California, Irvine;University of California, Irvine;University of California, Irvine",35;35;35,4,31;306;146,6;13;31,1;6;8,False
2020,Temporal Probabilistic Asymmetric Multi-task Learning,Nguyen Anh Tuan;Hyewon Jeong;Eunho Yang;Sungju Hwang,5.0,Reject,Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology,481;481;481;481,10,260;125;1067;1240,57;32;75;77,8;6;16;16,False
2020,Learning Deep-Latent Hierarchies by Stacking Wasserstein Autoencoders,Benoit Gaujac;Ilya Feige;David Barber,3.3333333333333335,Reject,University College London;;University College London,50;-1;50,5,5;205;4636,3;20;401,1;5;34,False
2020,Feature Selection using Stochastic Gates,Yutaro Yamada;Ofir Lindenbaum;Sahand Negahban;Yuval Kluger,4.0,Reject,Yale University;Yale University;Yale University;Yale University,64;64;64;64,0,263;122;3146;7367,22;30;45;170,5;7;19;45,True
2020,Stablizing Adversarial Invariance Induction by Discriminator Matching,Yusuke Iwasawa;Kei Akuzawa;Yutaka Matsuo,2.3333333333333335,Reject,The University of Tokyo;The University of Tokyo;The University of Tokyo,56;56;56,4;1;7;8,121;53;7676,39;10;381,6;2;34,False
2020,Revisiting Gradient Episodic Memory for Continual Learning,Zhiyi Chen;Tong Lin*,1.6666666666666667,Reject,Tsinghua University;Peking University,8;22,0,84;1,39;10,6;1,False
2020,"Unifying Question Answering, Text Classification, and Regression via Span Extraction",Nitish Shirish Keskar;Bryan McCann;Caiming Xiong;Richard Socher,3.0,Reject,SalesForce.com;SalesForce.com;SalesForce.com;SalesForce.com,-1;-1;-1;-1,0,2198;958;6301;53531,28;73;156;180,13;10;31;49,True
2020,Reinforcement Learning with Probabilistically Complete Exploration,Philippe Morere;Tom Blau;Gilad Francis;Fabio Ramos,4.0,Reject,University of Sydney;University of Sydney;University of Sydney;University of Sydney,86;86;86;86,0,86;3;29;238,27;3;12;28,5;1;3;7,False
2020,Global Momentum Compression for Sparse Communication in Distributed SGD,Shen-Yi Zhao;Yin-Peng Xie;Hao Gao;Wu-Jun Li,3.0,Reject,Zhejiang University;Zhejiang University;Zhejiang University;Zhejiang University,56;56;56;56,1;9;8,93;3;656;2932,15;3;83;92,4;1;14;25,True
2020,Quantifying uncertainty with GAN-based priors,Dhruv V. Patel;Assad A. Oberai,3.0,Reject,University of Southern California;University of Southern California,31;31,5;4;11;2,11;2325,29;206,2;24,False
2020,Analyzing Privacy Loss in Updates of Natural Language Models,Shruti Tople;Marc Brockschmidt;Boris Köpf;Olga Ohrimenko;Santiago Zanella-Béguelin,4.0,Reject,Microsoft;Microsoft;Microsoft;Microsoft;Microsoft,-1;-1;-1;-1;-1,3,390;2529;1692;1487;2258,33;61;56;61;47,9;22;20;16;21,False
2020,Layer Flexible Adaptive Computation Time for Recurrent Neural Networks,Lida Zhang;Diego Klabjan,3.0,Reject,Northwestern University;Northwestern University,44;44,3,38;3062,14;219,3;29,True
2020,Gumbel-Matrix Routing for Flexible Multi-task Learning,Krzysztof Maziarz;Efi Kokiopoulou;Andrea Gesmundo;Luciano Sbaiz;Gabor Bartok;Jesse Berent,3.0,Reject,Jagiellonian University;Google;Google;Google;Google;Google,481;-1;-1;-1;-1;-1,0,445;26;277;866;44;413,8;9;26;55;4;20,2;3;8;14;2;8,False
2020,"OPTIMAL TRANSPORT, CYCLEGAN, AND PENALIZED LS FOR UNSUPERVISED LEARNING IN INVERSE PROBLEMS",Byeongsu Sim;Gyutaek Oh;Sungjun Lim;and Jong Chul Ye,4.333333333333333,Reject,Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology;;Korea Advanced Institute of Science and Technology,481;481;-1;481,8;4;1;2;5,7;5;28;6369,3;4;10;331,1;1;3;41,False
2020,Stabilizing DARTS with Amended Gradient Estimation on Architectural Parameters,Kaifeng Bi;Changping Hu;Lingxi Xie;Xin Chen;Longhui Wei;Qi Tian,4.5,Reject,Huawei Technologies Ltd.;Huawei Technologies Ltd.;Huawei Technologies Ltd.;Tsinghua University;Huawei Technologies Ltd.;Huawei Technologies Ltd.,-1;-1;-1;8;-1;-1,0,12;9;2206;60;531;19924,5;4;108;20;12;731,2;2;24;4;4;69,False
2020,Why ADAM Beats SGD for Attention Models	,Jingzhao Zhang;Sai Praneeth Karimireddy;Andreas Veit;Seungyeon Kim;Sashank J Reddi;Sanjiv Kumar;Suvrit Sra,5.0,Reject,Massachusetts Institute of Technology;Swiss Federal Institute of Technology Lausanne;Google;Google;Google;Google;Massachusetts Institute of Technology,2;481;-1;-1;-1;-1;2,0,439;179;1731;405;2194;1014;392,41;12;28;43;53;229;35,7;6;17;8;20;14;9,False
2020,Multi-Sample Dropout for Accelerated Training and Better Generalization,Hiroshi Inoue,1.6666666666666667,Reject,International Business Machines,-1,8,888,216,14,True
2020,Prototype Recalls for Continual Learning,Mengmi Zhang;Tao Wang;Joo Hwee Lim;Jiashi Feng,2.3333333333333335,Reject,National University of Singapore;National University of Singapore;A*STAR;National University of Singapore,16;16;-1;16,6,80;3587;360;9533,20;465;55;332,4;28;9;52,False
2020,Learning Surrogate Losses,Josif Grabocka;Randolf Scholz;Lars Schmidt-Thieme,4.666666666666667,Reject,University of Hildesheim;University of Hildesheim;University of Hildesheim,390;390;390,0,393;8;9110,40;2;279,10;2;36,True
2020,Recurrent Independent Mechanisms,Anirudh Goyal;Alex Lamb;Shagun Sodhani;Jordan Hoffmann;Sergey Levine;Yoshua Bengio;Bernhard Scholkopf,6.0,Reject,"University of Montreal;;University of Montreal;Harvard University;University of California Berkeley;University of Montreal;Max Planck Institute for Intelligent Systems, Max-Planck Institute",128;-1;128;39;5;128;-1,8,1137;2136;78;103;24893;208566;2164,46;22;23;23;310;807;56,12;8;5;7;74;147;13,True
2020,Anomaly Detection Based on Unsupervised Disentangled Representation Learning in Combination with Manifold Learning,Xiaoyan Li;Iluju Kiringa;Tet Yeap;Xiaodan Zhu;Yifeng Li,4.0,Reject,University of Ottawa;University of Ottawa;University of Ottawa;Queens University;National Research Council Canada,266;266;266;266;-1,5,2341;22;465;28;41,133;11;71;18;39,25;3;11;3;3,False
2020,Stochastic Mirror Descent on Overparameterized Nonlinear Models,Navid Azizan;Sahin Lale;Babak Hassibi,4.0,Reject,California Institute of Technology;California Institute of Technology;California Institute of Technology,143;143;143,8,195;24;18322,23;7;468,8;3;60,False
2020,On the implicit minimization of alternative loss functions when training deep networks,Alexandre Lemire Paquin;Brahim Chaib-draa;Philippe Giguère,2.3333333333333335,Reject,Laval university;Laval university;Laval university,481;481;481,8,0;2832;1641,1;207;111,0;27;23,False
2020,Minimally distorted Adversarial Examples with a Fast Adaptive Boundary Attack,Francesco Croce;Matthias Hein,6.0,Reject,University of Tuebingen;University of Tuebingen,154;154,4,229;524,22;53,9;8,True
2020,Octave Graph Convolutional Network,Heng Chang;Yu Rong;Somayeh Sojoudi;Junzhou Huang;Wenwu Zhu,4.0,Reject,"Tsinghua University;Tencent AI Lab;University of California Berkeley;University of Texas, Arlington;Tsinghua University",8;-1;5;118;8,1;10,124;105;63;342;409,40;37;19;49;36,6;5;5;8;9,False
2020,"Lift-the-flap: what, where and when for context reasoning",Mengmi Zhang;Claire Tseng;Karla Montejo;Joseph Kwon;Gabriel Kreiman,4.0,Reject,"Harvard University;Harvard University;Indiana University, Bloomington;Yale University;Harvard University",39;39;73;64;39,1,80;181;5;6;2269,20;27;6;6;184,4;7;1;1;34,True
2020,The Dynamics of Signal Propagation in Gated Recurrent Neural Networks,Dar Gilboa;Bo Chang;Minmin Chen;Greg Yang;Samuel S. Schoenholz;Ed H. Chi;Jeffrey Pennington,4.0,Reject,Columbia University;University of British Columbia;Google;Microsoft;Google;Google;Google,15;35;-1;-1;-1;-1;-1,8,65;6;1896;513;3133;10436;16550,8;9;44;24;70;210;51,4;1;18;10;21;48;20,False
2020,WaveFlow: A Compact Flow-based Model for Raw Audio,Wei Ping;Kainan Peng;Kexin Zhao;Zhao Song,5.666666666666667,Reject,Baidu,-1,5,1000;569;22;957,209;12;10;124,12;7;3;16,False
2020,Identifying Weights and Architectures of Unknown ReLU Networks,David Rolnick;Konrad P. Kording,4.0,Reject,University of Pennsylvania;University of Pennsylvania,19;19,0,634;5210,37;110,10;30,False
2020,On PAC-Bayes Bounds for Deep Neural Networks using the Loss Curvature,Konstantinos Pitas,1.6666666666666667,Reject,Swiss Federal Institute of Technology Lausanne,481,1;8,20,10,2,False
2020,RoBERTa: A Robustly Optimized BERT Pretraining Approach,Yinhan Liu;Myle Ott;Naman Goyal;Jingfei Du;Mandar Joshi;Danqi Chen;Omer Levy;Mike Lewis;Luke Zettlemoyer;Veselin Stoyanov,6.0,Reject,Facebook;Facebook;Instagram;Facebook;University of Washington;Princeton University;Facebook;Facebook;Facebook;Facebook,-1;-1;-1;-1;6;31;-1;-1;-1;-1,3,974;3841;1089;904;1463;5425;7667;4069;15157;3990,9;39;14;8;9;21;58;104;176;45,3;20;7;4;7;15;30;21;53;24,True
2020,A Coordinate-Free Construction of Scalable Natural Gradient,Kevin Luk;Roger Grosse,3.0,Reject,"Borealis AI;Department of Computer Science, University of Toronto",-1;18,0,206;5791,36;51,10;28,True
2020,Evaluating and Calibrating Uncertainty Prediction in Regression Tasks,Dan Levi;Liran Gispan;Niv Giladi;Ethan Fetaya,1.6666666666666667,Reject,"General Motors;General Motors;Technion;Department of Computer Science, University of Toronto",-1;-1;26;18,2,1315;21;23;708,31;3;5;26,13;3;2;12,True
2020,Why Does the VQA Model Answer No?: Improving Reasoning through Visual and Linguistic Inference,Seungjun Jung;Junyoung Byun;Kyujin Shim;Changick Kim,5.0,Reject,Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology;Korea Advanced Institute of Science and Technology,481;481;481;481,0,6;1;0;2065,5;4;2;145,1;1;0;22,False
2020,Modeling Winner-Take-All Competition in Sparse Binary Projections,Wenye Li,5.666666666666667,Reject,Tsinghua University,8,0,214,40,8,True
2020,When Robustness Doesn’t Promote Robustness: Synthetic vs. Natural Distribution Shifts on ImageNet,Rohan Taori;Achal Dave;Vaishaal Shankar;Nicholas Carlini;Benjamin Recht;Ludwig Schmidt,4.0,Reject,University of California Berkeley;Carnegie Mellon University;University of California Berkeley;Carlini;University of California Berkeley;University of California Berkeley,5;1;5;-1;5;5,4,42;88;463;999;97;61,4;11;24;19;14;18,2;4;8;8;4;3,False
2020,Perturbations are not Enough: Generating Adversarial Examples with Spatial Distortions,He Zhao;Trung Le;Paul Montague;Olivier De Vel;Tamas Abraham;Dinh Phung,2.3333333333333335,Reject,Monash University;Monash University;;;;Monash University,118;118;-1;-1;-1;118,4,2182;20;312;1419;378;4744,240;7;33;87;17;301,24;2;8;16;7;31,False
